553 group 7
961 group 208
853 group 127
788 group 96
707 group 60
699 group 58
537 group 3
966 group 300
802 group 104
604 group 22
548 group 6
541 group 4
559 group 8
941 group 185
574 group 14
895 group 153
719 group 65
784 group 93
614 group 27
656 group 42
892 group 147
982 group 400
864 group 136
948 group 190
934 group 177
577 group 14
590 group 17
889 group 146
974 group 300
583 group 16
953 group 194
748 group 78
896 group 154
736 group 72
678 group 49
642 group 38
540 group 4
579 group 14
769 group 84
697 group 58
636 group 36
546 group 5
858 group 131
647 group 39
950 group 191
711 group 63
677 group 49
790 group 97
617 group 29
990 group 400
659 group 43
705 group 60
637 group 36
570 group 13
602 group 22
975 group 300
543 group 4
740 group 74
783 group 92
945 group 187
958 group 203
763 group 82
854 group 129
709 group 61
917 group 167
534 group 2
654 group 41
662 group 44
872 group 141
694 group 57
964 group 300
971 group 300
909 group 162
594 group 19
673 group 48
591 group 17
887 group 145
987 group 400
571 group 13
826 group 113
742 group 75
989 group 400
944 group 187
544 group 5
876 group 142
554 group 7
551 group 6
741 group 74
745 group 77
786 group 94
625 group 32
898 group 154
530 group 1
867 group 138
612 group 27
820 group 110
924 group 171
847 group 125
977 group 300
770 group 85
712 group 64
828 group 113
572 group 13
863 group 135
703 group 59
789 group 97
609 group 24
860 group 133
929 group 174
679 group 50
967 group 300
751 group 79
666 group 45
606 group 23
865 group 136
684 group 51
921 group 169
686 group 52
873 group 141
627 group 33
600 group 21
839 group 120
608 group 24
947 group 189
667 group 46
897 group 154
753 group 80
830 group 114
723 group 67
814 group 110
726 group 68
648 group 39
564 group 10
621 group 30
943 group 185
825 group 113
986 group 400
983 group 400
870 group 141
528 group 1
556 group 7
922 group 169
526 group 1
542 group 4
781 group 91
732 group 71
952 group 194
920 group 168
904 group 157
841 group 122
676 group 49
549 group 6
